# extern_census.tsv — GENERATED by scripts/extract/gen_extern_census.sh.
# Oracle: leanprover/lean4 v4.32.0 commit 8c9756b28d64dab099da31a4c09229a9e6a2ef35 (verified against SUITE.lock).
# Pin-verified environment walk over the full `Lean` import closure
# (plan Appendix C). Regenerate with the script; never edit by hand (Rule D5).
schema fln-extern-census/1
extern_count	954
constant_count	204543
columns	name	kind	module	arity	level_params	entries
extern	UInt16.xor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint16_xor
extern	UInt32.add	defn	Init.Data.UInt.BasicAux	2	0	standard:all:lean_uint32_add
extern	UInt32.complement	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint32_complement
extern	UInt32.decEq	defn	Init.Prelude	2	0	standard:all:lean_uint32_dec_eq
extern	UInt32.decLe	defn	Init.Prelude	2	0	standard:all:lean_uint32_dec_le
extern	UInt32.decLt	defn	Init.Prelude	2	0	standard:all:lean_uint32_dec_lt
extern	UInt32.div	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_div
extern	UInt32.land	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_land
extern	UInt32.log2	defn	Init.Data.UInt.Log2	1	0	standard:all:lean_uint32_log2
extern	UInt32.lor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_lor
extern	UInt32.mod	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_mod
extern	UInt32.mul	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_mul
extern	UInt32.neg	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint32_neg
extern	UInt32.ofBitVec	ctor	Init.Prelude	1	0	standard:all:lean_uint32_of_nat_mk
extern	UInt32.ofNat	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint32_of_nat
extern	UInt32.ofNatLT	defn	Init.Prelude	2	0	standard:all:lean_uint32_of_nat
extern	UInt32.shiftLeft	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_shift_left
extern	UInt32.shiftRight	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_shift_right
extern	UInt32.sub	defn	Init.Data.UInt.BasicAux	2	0	standard:all:lean_uint32_sub
extern	UInt32.toBitVec	defn	Init.Prelude	1	0	standard:all:lean_uint32_to_nat
extern	UInt32.toFloat	opaque	Init.Data.Float	1	0	standard:all:lean_uint32_to_float
extern	UInt32.toFloat32	opaque	Init.Data.Float32	1	0	standard:all:lean_uint32_to_float32
extern	UInt32.toNat	defn	Init.Prelude	1	0	standard:all:lean_uint32_to_nat
extern	UInt32.toUInt16	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint32_to_uint16
extern	UInt32.toUInt64	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint32_to_uint64
extern	UInt32.toUInt8	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint32_to_uint8
extern	UInt32.toUSize	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint32_to_usize
extern	UInt32.xor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint32_xor
extern	UInt64.add	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_add
extern	UInt64.complement	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint64_complement
extern	UInt64.decEq	defn	Init.Prelude	2	0	standard:all:lean_uint64_dec_eq
extern	UInt64.decLe	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_dec_le
extern	UInt64.decLt	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_dec_lt
extern	UInt64.div	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_div
extern	UInt64.land	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_land
extern	UInt64.log2	defn	Init.Data.UInt.Log2	1	0	standard:all:lean_uint64_log2
extern	UInt64.lor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_lor
extern	UInt64.mod	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_mod
extern	UInt64.mul	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_mul
extern	UInt64.neg	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint64_neg
extern	UInt64.ofBitVec	ctor	Init.Prelude	1	0	standard:all:lean_uint64_of_nat_mk
extern	UInt64.ofNat	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint64_of_nat
extern	UInt64.ofNatLT	defn	Init.Prelude	2	0	standard:all:lean_uint64_of_nat
extern	UInt64.shiftLeft	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_shift_left
extern	UInt64.shiftRight	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_shift_right
extern	UInt64.sub	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_sub
extern	UInt64.toBitVec	defn	Init.Prelude	1	0	standard:all:lean_uint64_to_nat
extern	UInt64.toFloat	opaque	Init.Data.Float	1	0	standard:all:lean_uint64_to_float
extern	UInt64.toFloat32	opaque	Init.Data.Float32	1	0	standard:all:lean_uint64_to_float32
extern	UInt64.toNat	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint64_to_nat
extern	UInt64.toUInt16	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint64_to_uint16
extern	UInt64.toUInt32	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint64_to_uint32
extern	UInt64.toUInt8	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint64_to_uint8
extern	UInt64.toUSize	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint64_to_usize
extern	UInt64.xor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint64_xor
extern	UInt8.add	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_add
extern	UInt8.complement	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint8_complement
extern	UInt8.decEq	defn	Init.Prelude	2	0	standard:all:lean_uint8_dec_eq
extern	UInt8.decLe	defn	Init.Prelude	2	0	standard:all:lean_uint8_dec_le
extern	UInt8.decLt	defn	Init.Prelude	2	0	standard:all:lean_uint8_dec_lt
extern	UInt8.div	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_div
extern	UInt8.land	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_land
extern	UInt8.log2	defn	Init.Data.UInt.Log2	1	0	standard:all:lean_uint8_log2
extern	UInt8.lor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_lor
extern	UInt8.mod	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_mod
extern	UInt8.mul	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_mul
extern	UInt8.neg	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint8_neg
extern	UInt8.ofBitVec	ctor	Init.Prelude	1	0	standard:all:lean_uint8_of_nat_mk
extern	UInt8.ofNat	defn	Init.Prelude	1	0	standard:all:lean_uint8_of_nat
extern	UInt8.ofNatLT	defn	Init.Prelude	2	0	standard:all:lean_uint8_of_nat
extern	UInt8.shiftLeft	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_shift_left
extern	UInt8.shiftRight	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_shift_right
extern	UInt8.sub	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_sub
extern	UInt8.toBitVec	defn	Init.Prelude	1	0	standard:all:lean_uint8_to_nat
extern	UInt8.toFloat	opaque	Init.Data.Float	1	0	standard:all:lean_uint8_to_float
extern	UInt8.toFloat32	opaque	Init.Data.Float32	1	0	standard:all:lean_uint8_to_float32
extern	UInt8.toNat	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint8_to_nat
extern	UInt8.toUInt16	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint8_to_uint16
extern	UInt8.toUInt32	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint8_to_uint32
extern	UInt8.toUInt64	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_uint8_to_uint64
extern	UInt8.toUSize	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_uint8_to_usize
extern	UInt8.xor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_uint8_xor
extern	USize.add	defn	Init.Data.UInt.BasicAux	2	0	standard:all:lean_usize_add
extern	USize.complement	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_usize_complement
extern	USize.decEq	defn	Init.Prelude	2	0	standard:all:lean_usize_dec_eq
extern	USize.decLe	defn	Init.Data.UInt.BasicAux	2	0	standard:all:lean_usize_dec_le
extern	USize.decLt	defn	Init.Data.UInt.BasicAux	2	0	standard:all:lean_usize_dec_lt
extern	USize.div	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_div
extern	USize.land	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_land
extern	USize.log2	defn	Init.Data.UInt.Log2	1	0	standard:all:lean_usize_log2
extern	USize.lor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_lor
extern	USize.mod	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_mod
extern	USize.mul	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_mul
extern	USize.neg	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_usize_neg
extern	USize.ofBitVec	ctor	Init.Prelude	1	0	standard:all:lean_usize_of_nat_mk
extern	USize.ofNat	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_usize_of_nat
extern	USize.ofNat32	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_of_nat
extern	USize.ofNatLT	defn	Init.Prelude	2	0	standard:all:lean_usize_of_nat
extern	USize.repr	defn	Init.Data.Repr	1	0	standard:all:lean_string_of_usize
extern	USize.shiftLeft	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_shift_left
extern	USize.shiftRight	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_shift_right
extern	USize.sub	defn	Init.Data.UInt.BasicAux	2	0	standard:all:lean_usize_sub
extern	USize.toBitVec	defn	Init.Prelude	1	0	standard:all:lean_usize_to_nat
extern	USize.toFloat	opaque	Init.Data.Float	1	0	standard:all:lean_usize_to_float
extern	USize.toFloat32	opaque	Init.Data.Float32	1	0	standard:all:lean_usize_to_float32
extern	USize.toNat	defn	Init.Data.UInt.BasicAux	1	0	standard:all:lean_usize_to_nat
extern	USize.toUInt16	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_usize_to_uint16
extern	USize.toUInt32	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_usize_to_uint32
extern	USize.toUInt64	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_usize_to_uint64
extern	USize.toUInt8	defn	Init.Data.UInt.Basic	1	0	standard:all:lean_usize_to_uint8
extern	USize.xor	defn	Init.Data.UInt.Basic	2	0	standard:all:lean_usize_xor
extern	Void.mk	opaque	Init.System.ST	2	0	standard:all:lean_void_mk
extern	_private.Init.Meta.Defs.0.Lean.version.getMajor	opaque	Init.Meta.Defs	1	0	standard:all:lean_version_get_major
extern	_private.Init.Meta.Defs.0.Lean.version.getMinor	opaque	Init.Meta.Defs	1	0	standard:all:lean_version_get_minor
extern	_private.Init.Meta.Defs.0.Lean.version.getPatch	opaque	Init.Meta.Defs	1	0	standard:all:lean_version_get_patch
extern	_private.Init.System.Promise.0.IO.Option.getOrBlock!	opaque	Init.System.Promise	3	1	standard:all:lean_option_get_or_block
extern	_private.Lean.Compiler.FFI.0.Lean.Compiler.FFI.getBuiltinInternalLinkerFlags	opaque	Lean.Compiler.FFI	1	0	standard:all:lean_get_internal_linker_flags
extern	_private.Lean.Compiler.FFI.0.Lean.Compiler.FFI.getBuiltinLinkerFlags	opaque	Lean.Compiler.FFI	1	0	standard:all:lean_get_linker_flags
extern	_private.Lean.Compiler.FFI.0.Lean.Compiler.FFI.getLeancExtraFlags	opaque	Lean.Compiler.FFI	1	0	standard:all:lean_get_leanc_extra_flags
extern	_private.Lean.Compiler.FFI.0.Lean.Compiler.FFI.getLeancInternalFlags	opaque	Lean.Compiler.FFI	1	0	standard:all:lean_get_leanc_internal_flags
extern	_private.Lean.Compiler.InitAttr.0.Lean.runModInitCore	opaque	Lean.Compiler.InitAttr	1	0	standard:all:lean_run_mod_init_core
extern	_private.Lean.DocString.Links.0.Lean.getManualRoot	opaque	Lean.DocString.Links	1	0	standard:all:lean_manual_get_root
extern	_private.Lean.Environment.0.Lean.Environment.addDeclCheck	opaque	Lean.Environment	4	0	standard:all:lean_elab_add_decl
extern	_private.Lean.Environment.0.Lean.Environment.addDeclWithoutChecking	opaque	Lean.Environment	2	0	standard:all:lean_elab_add_decl_without_checking
extern	_private.Lean.Environment.0.Lean.Environment.evalCheckMeta	opaque	Lean.Environment	2	0	standard:all:lean_eval_check_meta
extern	_private.Lean.Environment.0.Lean.Environment.evalConstCore	opaque	Lean.Environment	4	1	standard:all:lean_eval_const
extern	_private.Lean.Environment.0.Lean.Environment.isReservedName	opaque	Lean.Environment	2	0	standard:all:lean_is_reserved_name
extern	_private.Lean.Environment.0.Lean.exportIREntries	opaque	Lean.Environment	1	0	standard:all:lean_ir_export_entries
extern	_private.Lean.Environment.0.Lean.getIRExtraConstNames	opaque	Lean.Environment	3	0	standard:all:lean_get_ir_extra_const_names
extern	_private.Lean.Environment.0.Lean.runInitAttrs	opaque	Lean.Environment	2	0	standard:all:lean_run_init_attrs
extern	_private.Lean.Meta.Sym.Pattern.0.Lean.Meta.Sym.isDefEqMain	opaque	Lean.Meta.Sym.Pattern	2	0	standard:all:lean_sym_def_eq
extern	_private.Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof.0.Lean.Meta.Grind.Arith.Cutsat.EqCnstr.toExprProof	opaque	Lean.Meta.Tactic.Grind.Arith.Cutsat.Proof	1	0	standard:all:lean_cutsat_eq_cnstr_to_proof
extern	_private.Lean.Shell.0.Lean.Internal.enableDebug	opaque	Lean.Shell	1	0	standard:all:lean_internal_enable_debug
extern	_private.Lean.Shell.0.Lean.Internal.getBelieverTrustLevel	opaque	Lean.Shell	1	0	standard:all:lean_internal_get_believer_trust_level
extern	_private.Lean.Shell.0.Lean.Internal.getBuildType	opaque	Lean.Shell	1	0	standard:all:lean_internal_get_build_type
extern	_private.Lean.Shell.0.Lean.Internal.getDefaultMaxHeartbeat	opaque	Lean.Shell	1	0	standard:all:lean_internal_get_default_max_heartbeat
extern	_private.Lean.Shell.0.Lean.Internal.getDefaultMaxMemory	opaque	Lean.Shell	1	0	standard:all:lean_internal_get_default_max_memory
extern	_private.Lean.Shell.0.Lean.Internal.getDefaultOptions	opaque	Lean.Shell	1	0	standard:all:lean_internal_get_default_options
extern	_private.Lean.Shell.0.Lean.Internal.getDefaultVerbose	opaque	Lean.Shell	1	0	standard:all:lean_internal_get_default_verbose
extern	_private.Lean.Shell.0.Lean.Internal.hasAddressSanitizer	opaque	Lean.Shell	1	0	standard:all:lean_internal_has_address_sanitizer
extern	_private.Lean.Shell.0.Lean.Internal.isDebug	opaque	Lean.Shell	1	0	standard:all:lean_internal_is_debug
extern	_private.Lean.Shell.0.Lean.Internal.isMultiThread	opaque	Lean.Shell	1	0	standard:all:lean_internal_is_multi_thread
extern	_private.Lean.Shell.0.Lean.Internal.setExitOnPanic	opaque	Lean.Shell	1	0	standard:all:lean_internal_set_exit_on_panic
extern	_private.Lean.Shell.0.Lean.Internal.setMaxHeartbeat	opaque	Lean.Shell	1	0	standard:all:lean_internal_set_max_heartbeat
extern	_private.Lean.Shell.0.Lean.Internal.setMaxMemory	opaque	Lean.Shell	1	0	standard:all:lean_internal_set_max_memory
extern	_private.Lean.Shell.0.Lean.Internal.setThreadStackSize	opaque	Lean.Shell	1	0	standard:all:lean_internal_set_thread_stack_size
extern	_private.Lean.Shell.0.Lean.decodeLossyUTF8	opaque	Lean.Shell	1	0	standard:all:lean_decode_lossy_utf8
extern	_private.Lean.Shell.0.Lean.emitLLVM	opaque	Lean.Shell	3	0	standard:all:lean_emit_llvm
extern	_private.Lean.Shell.0.Lean.initLLVM	opaque	Lean.Shell	0	0	standard:all:lean_init_llvm
extern	_private.Lean.Shell.0.Lean.runMain	opaque	Lean.Shell	3	0	standard:all:lean_eval_main
extern	allocprof	opaque	Init.System.IO	3	0	standard:all:lean_io_allocprof
extern	dbgSleep	defn	Init.Util	3	1	standard:all:lean_dbg_sleep
extern	dbgStackTrace	defn	Init.Util	2	1	standard:all:lean_dbg_stack_trace
extern	dbgTrace	defn	Init.Util	3	1	standard:all:lean_dbg_trace
extern	dbgTraceIfShared	defn	Init.Util	3	1	standard:all:lean_dbg_trace_if_shared
extern	isExclusiveUnsafe	opaque	Init.Util	2	1	standard:all:lean_is_exclusive_obj
extern	isScalarObj	axiom	Init.Prelude	2	1	standard:all:lean_is_scalar
extern	mixHash	opaque	Init.Prelude	2	0	standard:all:lean_uint64_mix_hash
extern	panicCore	defn	Init.Prelude	3	1	standard:all:lean_panic_fn_borrowed
extern	ptrAddrUnsafe	opaque	Init.Util	2	1	standard:all:lean_ptr_addr
extern	sorryAx	axiom	Init.Prelude	2	1	standard:all:lean_sorry
extern	strictAnd	defn	Init.Core	2	0	standard:all:lean_strict_and
extern	strictOr	defn	Init.Core	2	0	standard:all:lean_strict_or
extern	timeit	opaque	Init.System.IO	3	0	standard:all:lean_io_timeit
columns_summary	root	kind	count
summary	Acc	ctor	2
summary	Acc	defn	11
summary	Acc	induct	2
summary	Acc	rec	2
summary	Acc	thm	12
summary	Add	ctor	1
summary	Add	defn	8
summary	Add	induct	1
summary	Add	rec	1
summary	Add	thm	1
summary	Alternative	ctor	1
summary	Alternative	defn	14
summary	Alternative	induct	1
summary	Alternative	rec	1
summary	And	ctor	1
summary	And	defn	4
summary	And	induct	1
summary	And	rec	1
summary	And	thm	7
summary	AndOp	ctor	1
summary	AndOp	defn	8
summary	AndOp	induct	1
summary	AndOp	rec	1
summary	AndOp	thm	1
summary	AndThen	ctor	1
summary	AndThen	defn	8
summary	AndThen	induct	1
summary	AndThen	rec	1
summary	AndThen	thm	1
summary	Append	ctor	1
summary	Append	defn	8
summary	Append	induct	1
summary	Append	rec	1
summary	Append	thm	1
summary	Applicative	ctor	1
summary	Applicative	defn	16
summary	Applicative	induct	1
summary	Applicative	rec	1
summary	Array	ctor	3
summary	Array	defn	349
summary	Array	induct	3
summary	Array	opaque	3
summary	Array	rec	3
summary	Array	thm	2325
summary	BEq	ctor	1
summary	BEq	defn	8
summary	BEq	induct	1
summary	BEq	rec	1
summary	BEq	thm	10
summary	BaseIO	defn	6
summary	BaseIO	opaque	3
summary	Bind	ctor	1
summary	Bind	defn	11
summary	Bind	induct	1
summary	Bind	rec	1
summary	BitVec	ctor	6
summary	BitVec	defn	348
summary	BitVec	induct	6
summary	BitVec	rec	6
summary	BitVec	thm	1548
summary	Bool	ctor	2
summary	Bool	defn	54
summary	Bool	induct	1
summary	Bool	rec	1
summary	Bool	thm	351
summary	Break	defn	2
summary	Break	thm	2
summary	BreakT	defn	2
summary	ByteArray	ctor	8
summary	ByteArray	defn	157
summary	ByteArray	induct	4
summary	ByteArray	opaque	1
summary	ByteArray	rec	4
summary	ByteArray	thm	226
summary	ByteSlice	defn	21
summary	ByteSlice	thm	3
summary	CasesAltInfo	ctor	2
summary	CasesAltInfo	defn	13
summary	CasesAltInfo	induct	1
summary	CasesAltInfo	rec	1
summary	CasesAltInfo	thm	6
summary	CasesInfo	ctor	1
summary	CasesInfo	defn	16
summary	CasesInfo	induct	1
summary	CasesInfo	rec	1
summary	CasesInfo	thm	3
summary	Char	ctor	1
summary	Char	defn	81
summary	Char	induct	1
summary	Char	rec	1
summary	Char	thm	117
summary	Classical	axiom	1
summary	Classical	defn	21
summary	Classical	thm	52
summary	Coe	ctor	1
summary	Coe	defn	8
summary	Coe	induct	1
summary	Coe	rec	1
summary	CoeDep	ctor	1
summary	CoeDep	defn	8
summary	CoeDep	induct	1
summary	CoeDep	rec	1
summary	CoeFun	ctor	1
summary	CoeFun	defn	8
summary	CoeFun	induct	1
summary	CoeFun	rec	1
summary	CoeHTC	ctor	1
summary	CoeHTC	defn	8
summary	CoeHTC	induct	1
summary	CoeHTC	rec	1
summary	CoeHTCT	ctor	1
summary	CoeHTCT	defn	8
summary	CoeHTCT	induct	1
summary	CoeHTCT	rec	1
summary	CoeHead	ctor	1
summary	CoeHead	defn	8
summary	CoeHead	induct	1
summary	CoeHead	rec	1
summary	CoeOTC	ctor	1
summary	CoeOTC	defn	8
summary	CoeOTC	induct	1
summary	CoeOTC	rec	1
summary	CoeOut	ctor	1
summary	CoeOut	defn	8
summary	CoeOut	induct	1
summary	CoeOut	rec	1
summary	CoeSort	ctor	1
summary	CoeSort	defn	8
summary	CoeSort	induct	1
summary	CoeSort	rec	1
summary	CoeT	ctor	1
summary	CoeT	defn	8
summary	CoeT	induct	1
summary	CoeT	rec	1
summary	CoeTC	ctor	1
summary	CoeTC	defn	8
summary	CoeTC	induct	1
summary	CoeTC	rec	1
summary	CoeTail	ctor	1
summary	CoeTail	defn	8
summary	CoeTail	induct	1
summary	CoeTail	rec	1
summary	Complement	ctor	1
summary	Complement	defn	8
summary	Complement	induct	1
summary	Complement	rec	1
summary	Continue	defn	1
summary	ContinueT	defn	2
summary	Decidable	ctor	2
summary	Decidable	defn	14
summary	Decidable	induct	1
summary	Decidable	rec	1
summary	Decidable	thm	50
summary	DecidableEq	defn	1
summary	DecidableLE	defn	3
summary	DecidableLE	thm	2
summary	DecidableLT	defn	2
summary	DecidableLT	thm	2
summary	DecidablePred	defn	1
summary	DecidableRel	defn	1
summary	DerivingHelpers	defn	2
summary	DerivingHelpers	thm	3
summary	Div	ctor	1
summary	Div	defn	8
summary	Div	induct	1
summary	Div	rec	1
summary	Div	thm	1
summary	DoResultBC	ctor	2
summary	DoResultBC	defn	13
summary	DoResultBC	induct	1
summary	DoResultBC	rec	1
summary	DoResultBC	thm	6
summary	DoResultPR	ctor	2
summary	DoResultPR	defn	13
summary	DoResultPR	induct	1
summary	DoResultPR	rec	1
summary	DoResultPR	thm	6
summary	DoResultPRBC	ctor	4
summary	DoResultPRBC	defn	17
summary	DoResultPRBC	induct	1
summary	DoResultPRBC	rec	1
summary	DoResultPRBC	thm	12
summary	DoResultSBC	ctor	3
summary	DoResultSBC	defn	15
summary	DoResultSBC	induct	1
summary	DoResultSBC	rec	1
summary	DoResultSBC	thm	9
summary	Dvd	ctor	1
summary	Dvd	defn	8
summary	Dvd	induct	1
summary	Dvd	rec	1
summary	Dyadic	ctor	2
summary	Dyadic	defn	52
summary	Dyadic	induct	1
summary	Dyadic	rec	1
summary	Dyadic	thm	136
summary	Dynamic	defn	1
summary	Dynamic	opaque	3
summary	EIO	defn	16
summary	EST	ctor	2
summary	EST	defn	18
summary	EST	induct	1
summary	EST	rec	1
summary	EST	thm	6
summary	EStateM	ctor	3
summary	EStateM	defn	59
summary	EStateM	induct	2
summary	EStateM	rec	2
summary	EStateM	thm	26
summary	EarlyReturn	defn	1
summary	EarlyReturnT	defn	2
summary	Empty	defn	5
summary	Empty	induct	1
summary	Empty	rec	1
summary	EmptyCollection	ctor	1
summary	EmptyCollection	defn	8
summary	EmptyCollection	induct	1
summary	EmptyCollection	rec	1
summary	Eq	ctor	1
summary	Eq	defn	7
summary	Eq	induct	1
summary	Eq	rec	1
summary	Eq	thm	12
summary	EquivBEq	ctor	1
summary	EquivBEq	defn	3
summary	EquivBEq	induct	1
summary	EquivBEq	rec	1
summary	EquivBEq	thm	2
summary	Equivalence	ctor	1
summary	Equivalence	defn	3
summary	Equivalence	induct	1
summary	Equivalence	rec	1
summary	Equivalence	thm	3
summary	Except	ctor	2
summary	Except	defn	26
summary	Except	induct	1
summary	Except	rec	1
